"N","stdev","correl","simnum","mean1NRNT","mean2NRNT","sd1NRNT","sd2NRNT","sddiffNRNT","corNRNT","mean1RNT","mean2RNT","sd1RNT","sd2RNT","sddiffRNT","corRNT","mean1NRT","mean2NRT","sd1NRT","sd2NRT","sddiffNRT","corNRT","mean1RT","mean2RT","sd1RT","sd2RT","sddiffRT","corRT"
55,1,0.1,132,4.21926909479542,4.83779897757067,1.03919328276688,1.06842275107366,1.41220011634385,0.102288186282367,4.18181818181818,4.89090909090909,1.09020740620865,1.14943991631234,1.4866408477171,0.119566126223201,4.21926909479542,4.83597749930168,1.03919328276688,1.06457280981472,1.41175314123925,0.0995171422622128,4.18181818181818,4.89090909090909,1.09020740620865,1.14943991631234,1.4866408477171,0.119566126223201
55,1,0.1,133,3.96812128163458,5.04062692755632,1.04547731607357,1.02685021972802,1.38257217549375,0.109887139321049,3.94545454545455,5.09090909090909,1.12904715346502,1.02329763370099,1.43266369135441,0.116570723515761,3.96812128163458,5.03666336849094,1.04547731607357,1.0186783194319,1.37483858352924,0.112932422442711,3.94545454545455,5.09090909090909,1.12904715346502,1.02329763370099,1.43266369135441,0.116570723515761
55,1,0.1,134,4.10098102123259,4.8828258480327,1.06990746266822,1.01507048324772,1.39413934443088,0.106555636786825,4.12727272727273,4.81818181818182,1.08958954987894,0.983020837179948,1.45134327655359,0.0220047246072273,4.10098102123259,4.87070549320401,1.06990746266822,0.986872201319753,1.36933714171862,0.115324980063318,4.12727272727273,4.81818181818182,1.08958954987894,0.983020837179948,1.45134327655359,0.0220047246072273
55,1,0.1,135,4.12306211342828,5.07098249768224,0.954560400616053,0.973354409566924,1.22757715897191,0.189241741497657,4.10909090909091,5.05454545454545,1.0483271908092,1.07871977994119,1.4065742705066,0.125646532864824,4.12306211342828,5.05615704575921,0.954560400616053,0.938294636101656,1.21110781566141,0.181319160704758,4.10909090909091,5.03636363636364,1.0483271908092,1.03572548135463,1.3858350264511,0.115667372706276
55,1,0.1,136,4.0094487452783,5.36220974673604,1.00176573948087,1.14232554510478,1.37398826195787,0.183772982780493,4.09090909090909,5.38181818181818,1.02329763370099,1.16254683841777,1.35636670547851,0.234914169793414,4.0094487452783,5.31898253213156,1.00176573948087,1.06233463981222,1.31861917103202,0.184800368666563,4.09090909090909,5.34545454545455,1.02329763370099,1.09236715131223,1.30835183027522,0.236451789750151
55,1,0.1,137,4.25407110927672,5.08284211356439,1.35160164016523,0.85515305302409,1.34803100664341,0.320517954451972,4.32727272727273,5.05454545454545,1.37510330190466,0.931310940202072,1.39382959602705,0.318388713588699,4.25972557693312,5.08284211356439,1.33698234304786,0.85515305302409,1.33500400911837,0.322118875446323,4.32727272727273,5.05454545454545,1.37510330190466,0.931310940202072,1.39382959602705,0.318388713588699
55,1,0.1,138,3.83306214842612,5.11894968923293,0.936354122443413,1.04399632685129,1.52492465406835,-0.183472830262483,3.78181818181818,5.18181818181818,0.936718248696521,1.03799859221536,1.55872692593335,-0.244133244084515,3.83306214842612,5.11061282349282,0.936354122443413,1.02755327041444,1.52019323916478,-0.196622796445349,3.78181818181818,5.18181818181818,0.936718248696521,1.03799859221536,1.55872692593335,-0.244133244084515
55,1,0.1,139,3.88185634443332,4.8103992530999,0.941905926306346,0.886377361682203,1.23011792597131,0.0956189556412254,3.87272727272727,4.87272727272727,1.03734964023432,0.924051975741654,1.31937134300421,0.0987025357002011,3.88185634443332,4.80638662027126,0.941905926306346,0.875699105769628,1.22149647184393,0.0981916381721831,3.87272727272727,4.87272727272727,1.03734964023432,0.924051975741654,1.31937134300421,0.0987025357002011
55,1,0.1,140,4.07847770651976,4.97735791859967,0.967560433571148,0.936011129091488,1.25624331611475,0.12926817556373,4.03636363636364,4.96363636363636,0.942094521554015,0.961550375476566,1.19960711862561,0.205914436303419,4.07847770651976,4.97426281036976,0.967560433571148,0.928879960620374,1.25040726360437,0.131000558918039,4.03636363636364,4.96363636363636,0.942094521554015,0.961550375476566,1.19960711862561,0.205914436303419
55,1,0.3,141,3.86556950837685,4.96966868517335,0.923122382160999,0.895812038847314,1.1159863086433,0.247422213242437,3.90909090909091,4.98181818181818,0.967484850541307,0.871161614697617,1.18406934003892,0.173776042729949,3.86556950837685,4.96533291668114,0.923122382160999,0.885141143660619,1.11218587208042,0.243957584579605,3.90909090909091,4.98181818181818,0.967484850541307,0.871161614697617,1.18406934003892,0.173776042729949
55,1,0.3,142,4.04540329684258,4.87448344438657,0.882761497489304,0.930405849944907,1.05802380343275,0.319914530425748,4.03636363636364,4.87272727272727,0.901924616288974,0.982335566384097,1.03214333564668,0.402447655865323,4.04540329684258,4.87448344438657,0.882761497489304,0.930405849944907,1.05802380343275,0.319914530425748,4.03636363636364,4.87272727272727,0.901924616288974,0.982335566384097,1.03214333564668,0.402447655865323
55,1,0.3,143,4.08791652194541,5.05839023361185,0.996956867125138,1.10397791923594,1.36265783513245,0.161660878944066,4.07272727272727,5.05454545454545,1.03377312244364,1.12904715346502,1.42062726222673,0.139332800015156,4.07795404673647,5.04186213755591,0.963931738160303,1.06683721862485,1.31408759896187,0.1655453377489,4.05454545454545,5.03636363636364,0.970264985153098,1.08804337406116,1.34013417087977,0.155960939390962
55,1,0.3,144,3.80389072166175,4.89836655267294,1.29001229542025,1.15682012957426,1.36808264436501,0.378846470506227,3.83636363636364,4.83636363636364,1.38461970127964,1.16688309680797,1.49071198499986,0.326970550669169,3.81397715773576,4.87975017256302,1.26519524503498,1.11646639089599,1.33048980221661,0.381230627168446,3.85454545454545,4.81818181818182,1.33912881877211,1.12366643743874,1.43969693780576,0.326690601762984
55,1,0.3,145,4.25798395987166,5.14884283955015,1.1529642384804,0.960990833173271,1.18998068096259,0.37761051886004,4.2,5.14545454545455,1.16109782023228,0.970264985153098,1.22350712992189,0.351771657335043,4.25798395987166,5.13810439151078,1.1529642384804,0.936667127835716,1.19450356668569,0.361052650934836,4.2,5.12727272727273,1.16109782023228,0.924051975741654,1.23009402613431,0.32103617675066
55,1,0.3,146,4.35347670036251,4.90343807293439,0.997107831051847,0.952606886024958,1.13786537784271,0.319495260691913,4.38181818181818,4.87272727272727,1.02723846073775,0.963299604456541,1.2152233032524,0.255875519791596,4.35254457109053,4.89624935208481,0.994559851820422,0.934778546910221,1.12885011438218,0.316587042683244,4.38181818181818,4.87272727272727,1.02723846073775,0.963299604456541,1.2152233032524,0.255875519791596
55,1,0.3,147,3.96902951828647,4.91883534724141,0.946171079509574,1.06308047924407,1.05610062716097,0.452366580381078,3.94545454545455,4.90909090909091,0.91120965222227,1.07621984661553,1.05345351571121,0.448058534700254,3.96902951828647,4.91387410340264,0.946171079509574,1.05271798821121,1.04634988159916,0.456104412343847,3.94545454545455,4.90909090909091,0.91120965222227,1.07621984661553,1.05345351571121,0.448058534700254
55,1,0.3,148,4.00446393638256,5.15056696901266,0.759976070114595,0.901704316451941,0.973338439003808,0.323408429936,4.03636363636364,5.18181818181818,0.719146519960792,0.924780436221947,1.00771435212972,0.268326399667513,4.00446393638256,5.14096274911992,0.759976070114595,0.879650263239382,0.957349108156283,0.325222396740057,4.03636363636364,5.18181818181818,0.719146519960792,0.924780436221947,1.00771435212972,0.268326399667513
55,1,0.3,149,4.12434555883636,4.96542306654741,1.005774476551,1.03318418969613,1.12351948891524,0.392992156820348,4.14545454545455,4.96363636363636,1.06141383380816,1.01768867326419,1.18776024970295,0.347862857979838,4.12434555883636,4.96149825515687,1.005774476551,1.02485594123947,1.12530183846003,0.385927376220907,4.14545454545455,4.96363636363636,1.06141383380816,1.01768867326419,1.18776024970295,0.347862857979838
55,1,0.3,150,3.89953092710263,4.95930305255177,1.01854831462841,0.949099342284848,1.13452009638847,0.3367601119367,3.87272727272727,4.92727272727273,1.17149074788945,1.03377312244364,1.2969791371317,0.313331001738275,3.89912413877876,4.94544842269076,1.01728169613997,0.9147764804088,1.09752686255833,0.358437208547054,3.87272727272727,4.90909090909091,1.17149074788945,0.986440050415621,1.24667909030703,0.342351202427328
55,1,0.5,151,4.37173114589858,5.34465016537705,0.920889950330741,1.02001816785674,1.06087520013458,0.406153139525846,4.38181818181818,5.29090909090909,0.932755954166828,1.01238126460135,1.05887304300946,0.409686308192462,4.37173114589858,5.32777360370364,0.920889950330741,0.986413173225549,1.03988023943057,0.407153384609943,4.38181818181818,5.27272727272727,0.932755954166828,0.970958775005892,1.03051097129184,0.414523920560077
55,1,0.5,152,3.99103488133097,4.90668751138488,0.943817923973314,1.09699879700181,1.00300946689023,0.525499899982947,4.07272727272727,4.94545454545455,0.978557999086287,1.16138776850006,1.17149074788945,0.410918971622399,3.99103488133097,4.86629504292881,0.943817923973314,0.986067335465119,0.986712929961529,0.477892563836021,4.07272727272727,4.89090909090909,0.978557999086287,1.01238126460135,1.14002776267216,0.344628218411712
55,1,0.5,153,4.16510324972381,5.06539534970538,0.910959583888698,0.973214625803441,1.07645291411624,0.348675644916117,4.16363636363636,4.94545454545455,0.995613273940133,1.00771435212972,1.16572833838873,0.322842350510831,4.16510324972381,5.05209569230604,0.910959583888698,0.943035164848762,1.04782252285349,0.361572905889142,4.16363636363636,4.94545454545455,0.995613273940133,1.00771435212972,1.16572833838873,0.322842350510831
55,1,0.5,154,4.22564267703181,5.42166030801674,0.943036364750514,0.982839255944819,1.0876632797642,0.362667576599837,4.21818181818182,5.4,0.975456381144309,1.02920321572528,1.18776024970295,0.298821792207806,4.22564267703181,5.40756077124328,0.943036364750514,0.956622247307003,1.06778884540568,0.368168118832199,4.21818181818182,5.4,0.975456381144309,1.02920321572528,1.18776024970295,0.298821792207806
55,1,0.5,155,3.8076230197033,5.0196698698784,0.859965700250093,0.997677015365161,0.918127650589346,0.519799127797036,3.78181818181818,4.98181818181818,0.896307426816828,1.06268195114669,1.00738017392383,0.481813658249098,3.8076230197033,4.98571147010865,0.859965700250093,0.890279438378396,0.885936130752498,0.488013394764474,3.78181818181818,4.94545454545455,0.896307426816828,0.950987436498035,0.976836093829847,0.442019941432691
55,1,0.5,156,3.89849628314283,4.83028511667897,1.15381670473739,1.17071527497049,0.943968576600261,0.670270524103948,3.89090909090909,4.8,1.19679707232397,1.3109227736669,1.04123728524054,0.658631977958092,3.88371013972639,4.80240261495259,1.10698054602219,1.09681217090374,0.951920182729083,0.62687936598922,3.87272727272727,4.76363636363636,1.13943692160492,1.21660785799479,1.0483271908092,0.605757911085181
55,1,0.5,157,3.79248316722368,5.07320916975372,0.889822070970051,0.918794513776399,1.30256903093874,-0.0371343593809792,3.76363636363636,5.14545454545455,0.901924616288974,1.00771435212972,1.32624377809005,0.0385273559846606,3.79248316722368,5.07316079280157,0.889822070970051,0.918691105986303,1.30246263010848,-0.0370852240956828,3.76363636363636,5.14545454545455,0.901924616288974,1.00771435212972,1.32624377809005,0.0385273559846606
55,1,0.5,158,3.66513884081553,4.66929346640342,1.04264777731773,0.892086280478504,0.953892767447381,0.523055405209951,3.74545454545455,4.70909090909091,1.12576199409114,0.936358732947836,1.03572548135463,0.508188557709532,3.66513884081553,4.66929346640342,1.04264777731773,0.892086280478504,0.953892767447381,0.523055405209951,3.74545454545455,4.70909090909091,1.12576199409114,0.936358732947836,1.03572548135463,0.508188557709532
55,1,0.5,159,3.93845348740802,4.8731619822413,0.830237669765324,0.952665148540562,0.916738337439847,0.478201719168222,3.98181818181818,4.87272727272727,0.912686492173864,1.00100959137273,1.03051097129184,0.423083001741709,3.93845348740802,4.8731619822413,0.830237669765324,0.952665148540562,0.916738337439847,0.478201719168222,3.98181818181818,4.87272727272727,0.912686492173864,1.00100959137273,1.03051097129184,0.423083001741709
55,1,0.5,160,4.32541368432605,5.26017753209587,0.87919869022267,0.861797060713424,0.916975009724673,0.445327632596345,4.34545454545455,5.21818181818182,0.886486652950052,0.85398649245344,0.963299604456541,0.387825921371298,4.32326146852346,5.24607558259813,0.872353351446005,0.829326560706932,0.914626571430413,0.423130675250645,4.34545454545455,5.21818181818182,0.886486652950052,0.85398649245344,0.963299604456541,0.387825921371298
55,1,0.7,161,3.81624374906686,4.91318010826597,1.03866987033685,0.994941517873756,0.755293035444797,0.724914495677018,3.81818181818182,4.94545454545455,1.03799859221536,1.04382100456079,0.794764010036836,0.70852568948317,3.81631101485901,4.90450997321337,1.03848396788648,0.974045659611832,0.743027522320352,0.729154266710567,3.81818181818182,4.94545454545455,1.03799859221536,1.04382100456079,0.794764010036836,0.70852568948317
55,1,0.7,162,4.0222363122206,5.04318633842918,0.982742637266873,0.885511662982102,0.886329124687958,0.5540688121839,3.96363636363636,5.10909090909091,0.999326372439554,0.936358732947836,1.02592653368809,0.439708785079954,4.0222363122206,5.04318633842918,0.982742637266873,0.885511662982102,0.886329124687958,0.5540688121839,3.96363636363636,5.10909090909091,0.999326372439554,0.936358732947836,1.02592653368809,0.439708785079954
55,1,0.7,163,4.00401619721876,5.12296409959992,1.10162862797954,0.969995320102406,0.798042490194826,0.710107052651904,4.05454545454545,5.18181818181818,1.12904715346502,1.00168208697521,0.81773276116765,0.711540236991653,4.00401619721876,5.12296409959992,1.10162862797954,0.969995320102406,0.798042490194826,0.710107052651904,4.05454545454545,5.18181818181818,1.12904715346502,1.00168208697521,0.81773276116765,0.711540236991653
55,1,0.7,164,3.79357104401774,4.84380065133035,1.01205344521261,1.03050518583165,0.686678907568911,0.774103191811298,3.81818181818182,4.85454545454545,1.07308673997732,1.12904715346502,0.838067361467384,0.711437261282416,3.79371886714796,4.84360032453881,1.01163715143885,1.03007706611857,0.686211992103744,0.774223673267986,3.81818181818182,4.85454545454545,1.07308673997732,1.12904715346502,0.838067361467384,0.711437261282416
55,1,0.7,165,3.66839119214428,4.83231629313967,0.991818034401695,0.985657737296674,0.619753262405079,0.803570550312852,3.65454545454545,4.81818181818182,1.02231005331937,0.983020837179948,0.687551650952329,0.765569106476243,3.66839119214428,4.8291390126713,0.991818034401695,0.978220637189038,0.621529432021156,0.801016681032591,3.65454545454545,4.81818181818182,1.02231005331937,0.983020837179948,0.687551650952329,0.765569106476243
55,1,0.7,166,3.91589165904834,4.83651121585197,0.92358086538438,0.895231183429557,0.727279258206685,0.680624293902616,3.83636363636364,4.76363636363636,0.957690825460763,0.961550375476566,0.835653336208561,0.620845972057419,3.91589165904834,4.82792968793558,0.92358086538438,0.871446386748387,0.715463494960996,0.683686870509514,3.83636363636364,4.76363636363636,0.957690825460763,0.961550375476566,0.835653336208561,0.620845972057419
55,1,0.7,167,3.84898502987998,4.8070725900229,1.01549492659228,1.03124328045595,0.652016096653133,0.797140983447179,3.83636363636364,4.76363636363636,1.08463402880003,1.07088811124288,0.790090136783408,0.731363830201913,3.84898502987998,4.8070725900229,1.01549492659228,1.03124328045595,0.652016096653133,0.797140983447179,3.83636363636364,4.76363636363636,1.08463402880003,1.07088811124288,0.790090136783408,0.731363830201913
55,1,0.7,168,3.92034438952947,5.02355730317893,0.991911026707481,0.992497377352132,0.740227440783856,0.721709739586749,3.94545454545455,5,1.00771435212972,1.01835015443463,0.825926680859071,0.667687716734731,3.92034438952947,5.02336379797492,0.991911026707481,0.99210374435314,0.739996636193376,0.721772752632922,3.94545454545455,5,1.00771435212972,1.01835015443463,0.825926680859071,0.667687716734731
55,1,0.7,169,4.14076970296287,5.22847992744267,0.933007920974923,0.975928637690485,0.737966715335038,0.701964091969526,4.07272727272727,5.2,0.899681949039553,1.00738017392383,0.7467099554551,0.698795243006816,4.14076970296287,5.22299837091162,0.933007920974923,0.964853283004361,0.740679192911226,0.695855390049995,4.07272727272727,5.2,0.899681949039553,1.00738017392383,0.7467099554551,0.698795243006816
55,1,0.7,170,4.13256370297772,5.1855765056793,0.92794169856317,0.990611536812816,0.784688060333513,0.667217122805736,4.14545454545455,5.16363636363636,0.931310940202072,0.995613273940133,0.827555729149696,0.632929816105103,4.13256370297772,5.1814998708272,0.92794169856317,0.982494724456997,0.780708718311157,0.667362335075555,4.14545454545455,5.16363636363636,0.931310940202072,0.995613273940133,0.827555729149696,0.632929816105103
55,1,0.9,171,3.83981423795536,4.8100399156621,1.10010969578942,1.0017257502177,0.49590947792188,0.892810776121908,3.92727272727273,4.8,1.15236544895538,1.0610965676723,0.668180100320749,0.820843547287496,3.83981423795536,4.8100399156621,1.10010969578942,1.0017257502177,0.49590947792188,0.892810776121908,3.92727272727273,4.8,1.15236544895538,1.0610965676723,0.668180100320749,0.820843547287496
55,1,0.9,172,3.91656452641812,4.90529263319408,1.07510356224821,1.10062836090276,0.454453617964333,0.913006673138733,3.96363636363636,4.96363636363636,1.10493231506524,1.17005280608337,0.638284738504225,0.84407579019383,3.91656452641812,4.90529263319408,1.07510356224821,1.10062836090276,0.454453617964333,0.913006673138733,3.96363636363636,4.96363636363636,1.10493231506524,1.17005280608337,0.638284738504225,0.84407579019383
55,1,0.9,173,4.13209884024777,5.21115493857573,0.929310504040435,0.877159165140639,0.540096634821174,0.822742152259809,4.18181818181818,5.23636363636364,1.00168208697521,0.961550375476566,0.678183352739257,0.762075667434367,4.13209884024777,5.2009832290358,0.929310504040435,0.852315553774693,0.535825392482524,0.822501722729182,4.18181818181818,5.21818181818182,1.00168208697521,0.916735534603105,0.665655799266891,0.762663412643048
55,1,0.9,174,4.03368911064339,4.9579911102918,1.15094039011687,1.14367731574416,0.436363444159748,0.927691383223017,4.07272727272727,4.94545454545455,1.15236544895538,1.16138776850006,0.695342853203859,0.819395987548514,4.04239654839792,4.9579911102918,1.12540196712827,1.14367731574416,0.434741304096247,0.926708687471355,4.07272727272727,4.94545454545455,1.15236544895538,1.16138776850006,0.695342853203859,0.819395987548514
55,1,0.9,175,4.00117988374198,5.06946266454529,1.19828418422479,1.12386489333807,0.463460230905751,0.922307984536952,4,5.05454545454545,1.26197963240006,1.12904715346502,0.678183352739257,0.84480246219906,3.99814494496053,5.05025093823865,1.19030251307905,1.08003189733469,0.484842520741323,0.913301654746691,4,5.03636363636364,1.26197963240006,1.08804337406116,0.69291751322555,0.836179229210282
55,1,0.9,176,3.82688711517753,4.9137900610668,0.83319723321559,0.838424476363698,0.465459790507539,0.844951417544579,3.8,4.90909090909091,0.84765471656714,0.908248768188443,0.628717898016428,0.745665643745056,3.82688711517753,4.90797694456411,0.83319723321559,0.822676783034723,0.454049684456903,0.849697403877251,3.8,4.90909090909091,0.84765471656714,0.908248768188443,0.628717898016428,0.745665643745056
55,1,0.9,177,3.87504049784454,4.90268137484686,1.01851029049835,1.04939289575032,0.448218921470582,0.906463697890174,3.89090909090909,4.92727272727273,1.10004591272411,1.10310245074291,0.543092528902299,0.878471750132733,3.87504049784454,4.86566979532208,1.01851029049835,0.954155878325234,0.466783868742672,0.890027874586683,3.89090909090909,4.89090909090909,1.10004591272411,1.01238126460135,0.577350269189626,0.853794458948932
55,1,0.9,178,3.6710120751553,4.68035025557673,1.1083351398833,1.18253721832756,0.421291227261823,0.934391076651264,3.65454545454545,4.72727272727273,1.05791867324096,1.23909383637945,0.57266580825655,0.887432077425075,3.6710120751553,4.68035025557673,1.1083351398833,1.18253721832756,0.421291227261823,0.934391076651264,3.65454545454545,4.72727272727273,1.05791867324096,1.23909383637945,0.57266580825655,0.887432077425075
55,1,0.9,179,4.08202108760385,5.06970760372933,0.967894946598666,0.952114526044283,0.416343745797405,0.906085569506556,4.10909090909091,5.05454545454545,0.99392091631014,0.989166911320419,0.55837667553768,0.841448027582638,4.08202108760385,5.06849602236691,0.967894946598666,0.949565328467126,0.416131460761797,0.905976892666724,4.10909090909091,5.05454545454545,0.99392091631014,0.989166911320419,0.55837667553768,0.841448027582638
55,1,0.9,180,3.8717455643009,4.94810716308929,0.962526545634154,1.01870995980067,0.437793434093634,0.903875719825986,3.90909090909091,4.89090909090909,1.02329763370099,1.10004591272411,0.592887132188877,0.846480980872069,3.8717455643009,4.94469866395206,0.962526545634154,1.01136568618282,0.434625120087706,0.904201239697074,3.90909090909091,4.89090909090909,1.02329763370099,1.10004591272411,0.592887132188877,0.846480980872069
60,5,0,1,4.53520001432206,4.82635379074516,2.15429580766235,2.33178765004819,3.24897699688732,-0.0475406322017007,4.51666666666667,4.86666666666667,2.19777751119183,2.32500531558836,3.2926471757127,-0.0592630294171035,4.53161214033957,4.72494988633681,1.82632938115417,1.80914279497161,2.56986108829479,0.000649293315307373,4.51666666666667,4.76666666666667,1.88204420656908,1.83530966921686,2.6465519621076,-0.013575806935889
60,5,0,2,3.54803552724884,4.49870131152674,2.62358970137812,1.9448839911461,3.10006414726383,0.103418215635624,3.53333333333333,4.45,2.57409959025772,2.02881780722549,3.08243611926971,0.118784747870904,3.6062052666189,4.40107932854114,1.92546474996565,1.7395526345621,2.50191011374815,0.0707435608153188,3.56666666666667,4.35,1.89885484371874,1.83030052177231,2.51161145291135,0.0931466382331751
60,5,0,3,4.57110043842199,5.01068007621373,2.48808211666056,2.48623468497223,3.72935287409991,-0.124164908162387,4.58333333333333,5.05,2.53311402559511,2.52730847654045,3.75732805651753,-0.102590394926241,4.42426701911036,4.78932463948892,2.08184819101769,1.76946883364117,2.78679102047332,-0.0408674695642374,4.43333333333333,4.83333333333333,2.13419827098773,1.77713029640358,2.7995156966149,-0.0163857145279183
60,5,0,4,3.96227953207963,4.71906197370841,2.39059781124456,2.16752560551499,3.08012860698866,0.0893467522470765,4,4.73333333333333,2.39349400653564,2.18520965651762,3.08559620734831,0.0939767736294626,3.88154473185377,4.55496699559014,1.85213828229526,1.78235676238856,2.42780884719414,0.107985318713356,3.9,4.58333333333333,1.90182784513803,1.84383229012953,2.49400410929396,0.11358558852922
60,5,0,5,4.02059508480366,4.42362038498815,2.19220141185006,2.20826898400472,2.7638649529331,0.211037178034946,4.01666666666667,4.4,2.21314766766026,2.24136762124363,2.8109451131921,0.203643598176894,4.01594942347734,4.327790487606,1.9304088300213,1.84756665757768,2.35542655644919,0.223176813691487,4.03333333333333,4.31666666666667,1.9481992264624,1.90887016602347,2.42229521823699,0.211321705321402
60,5,0,6,4.57953506508869,5.40177178440449,2.26349838099032,2.29123661895,3.0581996306872,0.0983960454114803,4.63333333333333,5.38333333333333,2.31404456739429,2.3440633029766,3.16026709877397,0.0794712815854635,4.45465902783011,5.07609850151743,1.82097272446795,1.80146786202201,2.49057323093389,0.0546077458131529,4.5,5.03333333333333,1.83654059468671,1.82233475377118,2.56750664954937,0.0151928955814225
60,5,0,7,3.89316686044145,4.81440257056517,1.76600662664458,2.06486244610313,2.86148250030362,-0.110466522463409,3.85,4.76666666666667,1.74496855393938,2.14212524493125,2.9011491975882,-0.104743601817763,3.91469541373117,4.70441376148253,1.69286076543767,1.85980902499335,2.64356190406591,-0.105411135603913,3.88333333333333,4.66666666666667,1.67829278335655,1.92808561124598,2.68133325466994,-0.101265307650277
60,5,0,8,3.80994482856641,4.83113665137185,2.46321440801038,2.06142602108718,3.30889669887792,-0.0622221318830158,3.85,4.86666666666667,2.46208537763816,2.03750151641135,3.34203666041353,-0.0952787491976702,3.73619601975254,4.74198534593088,2.077349394426,1.73173340394861,2.75153674976811,-0.0356746959045428,3.78333333333333,4.8,2.108028773697,1.72518729025016,2.80128098220135,-0.0587226639362435
60,5,0,9,4.08264200656734,5.03675232986301,2.29222009195944,1.9992073864159,2.89085191054979,0.0975509319648355,4.03333333333333,5.01666666666667,2.27712773784504,1.99568744085388,2.85521625923601,0.111765176326176,4.09878581400426,4.86132549113665,1.86744329394666,1.66332587831716,2.16586435072074,0.251600955467776,4.06666666666667,4.85,1.87640719322919,1.69570744198802,2.1557307673369,0.274865147017075
60,5,0,10,4.37308440408939,5.26192884992204,2.26351773339328,2.27551758344219,3.19385410497223,0.00978403508075028,4.38333333333333,5.26666666666667,2.31495994523072,2.34966039137622,3.25780245505436,0.0245126440947076,4.3081702207555,4.9587749433582,1.97698312189473,1.74286941591878,2.57930125194035,0.0425555960829638,4.31666666666667,4.93333333333333,2.012601543215,1.75505726080392,2.58477725274881,0.0636591321881396
60,5,0.1,11,4.28449621684129,5.00509294128128,2.21155049060455,2.20573022498667,3.42452460486941,-0.202043206711343,4.26666666666667,5,2.23884554593011,2.22466908603794,3.42902203119132,-0.180357540657244,4.29725349708107,4.93212343521153,1.66965878907551,1.8122557601661,2.68701714376221,-0.189703750995345,4.28333333333333,4.93333333333333,1.69837077130883,1.86735257777355,2.72356321941854,-0.164960091077797
60,5,0.1,12,4.10599314356533,5.29811510817417,2.09542729547108,2.63914359017016,3.68013728050859,-0.197781478251157,4.08333333333333,5.26666666666667,2.16514505457363,2.67991061491886,3.73481861092305,-0.179158430984635,4.15367456731273,4.857871295462,1.8511388735985,1.90122415157593,2.97339503935965,-0.2556819839786,4.13333333333333,4.83333333333333,1.90864817426034,1.98440245599138,3.06594194335118,-0.240157952669938
60,5,0.1,13,3.69983894638231,4.9519651005485,2.20675510277578,2.19382885359185,2.84629284871598,0.163312411314931,3.73333333333333,4.93333333333333,2.14607775197315,2.23126221530468,2.76662922852622,0.201520177312266,3.72021360370413,4.86576769946544,1.90294483497426,1.86181545458855,2.4230454369948,0.171666660099688,3.75,4.85,1.92771929878685,1.86697434913793,2.37001036971199,0.220164583120073
60,5,0.1,14,4.18803172816091,5.32289326321165,2.37836327919562,2.18445566441603,2.95797728945398,0.161567865554558,4.15,5.31666666666667,2.37090413991751,2.13519075213963,2.98110812445934,0.127729689331036,4.17422989088459,5.07042492007011,1.93679666746497,1.72454764809017,2.43675276622479,0.117883044968482,4.15,5.08333333333333,1.93824138357867,1.70036553065895,2.50333111406914,0.0578562600245801
60,5,0.1,15,4.03611466919233,5.0299882299759,1.9418216649433,2.5827933248204,3.37762750708384,-0.0963920608952494,4.01666666666667,5.05,1.94406237839053,2.57382522156934,3.40969041124923,-0.122113592823246,4.05857255404416,4.67829854456179,1.65644372540259,1.91328048942584,2.68002657068958,-0.122757193223642,4.05,4.7,1.65114238829989,1.91603403954052,2.71733293968272,-0.155902554125928
60,5,0.1,16,3.86440528446551,5.11297511793698,1.91471856760526,2.07661575199355,2.78984328666067,0.0245533191521835,3.83333333333333,5.13333333333333,2.02665848942745,2.07867841543666,2.89534986615739,0.00536437149693727,3.83977665227119,4.94330979343567,1.72665882527199,1.82664162448306,2.4472509453021,0.0521456090747794,3.81666666666667,4.96666666666667,1.79916804376843,1.83161192939089,2.50304898819183,0.0495472305159977
60,5,0.1,17,3.8845006615833,5.22706668030376,2.00780437875724,2.39726128974322,2.86491106731675,0.163136202883158,3.9,5.26666666666667,2.08058010163561,2.39962332260617,2.95139534174547,0.137830873019275,3.86312781433976,4.93014689310526,1.6523320234473,1.87187145968918,2.2511567721418,0.188557182324508,3.88333333333333,4.98333333333333,1.68836162351299,1.88204420656908,2.27514201456539,0.191401561064788
60,5,0.1,18,4.48462140862463,5.52395091607126,2.27807202763898,2.00004954483297,3.04133833659253,-0.00657650937555744,4.46666666666667,5.5,2.27340308390767,2.02944427560764,3.04745888400771,0,4.28022237081698,5.33814024073227,1.77883378998201,1.59215656221265,2.39603730719084,-0.00737639884511543,4.28333333333333,5.33333333333333,1.785930576086,1.66383940989535,2.44550781527606,-0.00380260092739011
60,5,0.1,19,4.12971217637402,5.13541584087628,1.91428186925168,1.96791299429167,2.84581771862931,-0.0745289310971851,4.15,5.11666666666667,1.93824138357867,1.97519933914998,2.79203872215066,-0.0179301621858331,4.15273993727552,4.94863671105632,1.70988989651684,1.57296982373689,2.48135046012249,-0.141125280910168,4.18333333333333,4.93333333333333,1.72215539630997,1.57164133859324,2.42602415905922,-0.0830776159815714
